pathway	compound	compound_name	pathway_name
NA	cpd:C07982	Imipramine hydrochloride	NA
NA	cpd:C07995	Magnesium salicylate; Magnesium salicylate anhydrous	NA
NA	cpd:C07996	Dehydroemetine	NA
NA	cpd:C07997	Eflornithine; DL-Ornithine, 2-(difluoromethyl)-	NA
NA	cpd:C07999	Furazolidone	NA
NA	cpd:C08001	Melarsoprol	NA
NA	cpd:C08002	Nifurtimox	NA
NA	cpd:C08005	Alfentanil	NA
NA	cpd:C08007	Buprenorphine	NA
NA	cpd:C08010	Dezocine	NA
path:map00982	cpd:C08012	Levomethadyl acetate; LAAM	Drug metabolism - cytochrome P450
NA	cpd:C08014	Levorphanol	NA
NA	cpd:C08018	Oxycodone	NA
NA	cpd:C08019	Oxymorphone	NA
NA	cpd:C08021	Remifentanil	NA
NA	cpd:C08022	Sufentanil	NA
NA	cpd:C08024	Hydrocodone; Dihydrocodeinone	NA
NA	cpd:C08026	Oxycodone hydrochloride	NA
NA	cpd:C08027	Nalmefene	NA
NA	cpd:C08029	Methacycline hydrochloride	NA
NA	cpd:C08031	Erythromycin estolate; Erythromycin estorate	NA
NA	cpd:C08032	Quinupristin	NA
NA	cpd:C08033	Dalfopristin	NA
NA	cpd:C08034	Quinupristin-dalfopristin	NA
NA	cpd:C08037	Benzalkonium chloride; Parasterol	NA
NA	cpd:C08038	Chlorhexidine gluconate; Hibitane gluconate	NA
NA	cpd:C08039	Hexachlorophene	NA
NA	cpd:C08040	Iodine aqueous; Iodine-potassium iodide complex; Potassium triiodide	NA
NA	cpd:C08042	Nitrofurazone; 5-Nitro-2-furaldehyde semicarbazone	NA
NA	cpd:C08043	Povidone-iodine; Polyvinylpyrrolidone-iodine complex	NA
NA	cpd:C08046	Kanamycin sulfate; Kanamycin monosulfate	NA
NA	cpd:C08050	Sulfamethizole	NA
NA	cpd:C08051	Sulfacetamide sodium anhydrous	NA
NA	cpd:C08052	Cinoxacin	NA
NA	cpd:C08053	Lomefloxacin hydrochloride	NA
NA	cpd:C08054	Moxifloxacin hydrochloride	NA
NA	cpd:C08055	Aminosalicylate sodium anhydrous; Sodium p-aminosalicylate	NA
path:map00999	cpd:C08057	Cycloserine; D-Cycloserine	Biosynthesis of secondary metabolites - unclassified
path:map01130	cpd:C08057	Cycloserine; D-Cycloserine	Biosynthesis of antibiotics
NA	cpd:C08059	Rifapentine	NA
path:map00621	cpd:C08060	Carbazole; 9H-Carbazole	Dioxin degradation
path:map01100	cpd:C08060	Carbazole; 9H-Carbazole	Metabolic pathways
path:map01120	cpd:C08060	Carbazole; 9H-Carbazole	Microbial metabolism in diverse environments
path:map01220	cpd:C08060	Carbazole; 9H-Carbazole	Degradation of aromatic compounds
path:map00621	cpd:C08061	2'-Aminobiphenyl-2,3-diol	Dioxin degradation
path:map01100	cpd:C08061	2'-Aminobiphenyl-2,3-diol	Metabolic pathways
path:map01120	cpd:C08061	2'-Aminobiphenyl-2,3-diol	Microbial metabolism in diverse environments
path:map01220	cpd:C08061	2'-Aminobiphenyl-2,3-diol	Degradation of aromatic compounds
path:map00621	cpd:C08062	2-Hydroxy-6-oxo-(2'-aminophenyl)-hexa-2,4-dienoate	Dioxin degradation
path:map01100	cpd:C08062	2-Hydroxy-6-oxo-(2'-aminophenyl)-hexa-2,4-dienoate	Metabolic pathways
path:map01120	cpd:C08062	2-Hydroxy-6-oxo-(2'-aminophenyl)-hexa-2,4-dienoate	Microbial metabolism in diverse environments
path:map01220	cpd:C08062	2-Hydroxy-6-oxo-(2'-aminophenyl)-hexa-2,4-dienoate	Degradation of aromatic compounds
path:map00627	cpd:C08063	1,4-Cyclohexanedione	Aminobenzoate degradation
path:map01120	cpd:C08063	1,4-Cyclohexanedione	Microbial metabolism in diverse environments
NA	cpd:C08064	Saponarin; Isovitexin-7-O-beta-D-glucopyranoside	NA
NA	cpd:C08065	Butoconazole	NA
NA	cpd:C08066	Butoconazole nitrate	NA
NA	cpd:C08067	Butenafine	NA
NA	cpd:C08068	Econazole	NA
NA	cpd:C08069	Econazole nitrate	NA
NA	cpd:C08070	Miconazole nitrate	NA
NA	cpd:C08071	Naftifine	NA
NA	cpd:C08072	Naftifine hydrochloride	NA
path:map01052	cpd:C08073	Natamycin; Pimaricin	Type I polyketide structures
NA	cpd:C08074	Oxiconazole	NA
NA	cpd:C08075	Oxiconazole nitrate	NA
NA	cpd:C08076	Sulconazole	NA
NA	cpd:C08079	Terbinafine	NA
NA	cpd:C08080	Terconazole	NA
NA	cpd:C08082	Tioconazole	NA
NA	cpd:C08086	Amprenavir	NA
NA	cpd:C08087	Delavirdine mesylate; Delavirdine mesilate	NA
NA	cpd:C08088	Efavirenz	NA
NA	cpd:C08089	Indinavir sulfate	NA
NA	cpd:C08090	Dienestrol; Dehydrostilbestrol	NA
NA	cpd:C08091	Nelfinavir mesylate; Nelfinavir mesilate	NA
NA	cpd:C08092	Oseltamivir	NA
NA	cpd:C08093	Oseltamivir phosphate	NA
NA	cpd:C08094	Rimantadine hydrochloride	NA
NA	cpd:C08095	Zanamivir	NA
NA	cpd:C08098	Cefazolin sodium; Cefazolin sodium salt	NA
NA	cpd:C08099	Cephalexin monohydrate; Cephalexin	NA
NA	cpd:C08100	Cephalothin sodium; Cefalotin sodium	NA
NA	cpd:C08101	Cephapirin sodium; Cefapirin sodium; Sodium cefapirin	NA
NA	cpd:C08102	Cefamandole nafate	NA
NA	cpd:C08103	Cefmetazole	NA
NA	cpd:C08104	Cefmetazole sodium	NA
NA	cpd:C08105	Cefonicid sodium	NA
NA	cpd:C08106	Cefoxitin sodium	NA
NA	cpd:C08107	Cefuroxime axetil; Cefuroxime 1-acetoxyethyl ester	NA
NA	cpd:C08108	Cefuroxime sodium	NA
NA	cpd:C08109	Loracarbef monohydrate	NA
NA	cpd:C08110	Cefdinir	NA
NA	cpd:C08111	Cefepime	NA
NA	cpd:C08112	Cefoperazone sodium	NA
NA	cpd:C08113	Cefotaxime sodium	NA
NA	cpd:C08114	Cefpodoxime	NA
NA	cpd:C08115	Cefpodoxime proxetil	NA
NA	cpd:C08117	Ceftibuten	NA
NA	cpd:C08118	Ceftizoxime sodium	NA
NA	cpd:C08122	Bacampicillin	NA
NA	cpd:C08123	Bacampicillin hydrochloride	NA
NA	cpd:C08124	Nafcillin sodium	NA
NA	cpd:C08126	Penicillin V	NA
NA	cpd:C08127	Paricalcitol; 19-Nor-1alpha,25-dihydroxyvitamin D2	NA
NA	cpd:C08129	Calcium carbonate; Precipitated calcium carbonate	NA
NA	cpd:C08130	Calcium chloride anhydrous	NA
NA	cpd:C08133	Calcium gluconate	NA
NA	cpd:C08136	Tricalcium phosphate; Calcium phosphate tribasic; Synthos	NA
NA	cpd:C08141	Tiludronic acid; Tiludronate	NA
NA	cpd:C08142	Sodium fluoride	NA
NA	cpd:C08145	Diethylstilbestrol diphosphate; Fosfestrol; Diethylstilbestrol bisphosphate	NA
NA	cpd:C08146	Linezolid	NA
NA	cpd:C08148	Hydroxyprogesterone caproate; Primolut depot; 17alpha-Caproyloxypregn-4-ene-3,20-dione	NA
NA	cpd:C08149	Levonorgestrel; (-)-Norgestrel	NA
NA	cpd:C08150	Medroxyprogesterone acetate; 6-alpha-Methyl-17-alpha-acetoxyprogesterone; 6-alpha-Methyl-17-alpha-hydroxyprogesterone acetate	NA
NA	cpd:C08151	Megestrol acetate	NA
NA	cpd:C08152	Norethindrone acetate; Norethisterone acetate	NA
NA	cpd:C08153	Norgestrel; (+-)-Norgestrel	NA
NA	cpd:C08154	Nandrolone decanoate	NA
NA	cpd:C08155	Nandrolone phenpropionate; Nandrolone phenylpropionate	NA
NA	cpd:C08156	Testosterone cypionate	NA
NA	cpd:C08157	Testosterone enanthate	NA
NA	cpd:C08158	Testosterone propionate	NA
NA	cpd:C08159	Anastrozole	NA
NA	cpd:C08160	Bicalutamide	NA
NA	cpd:C08161	Clomiphene citrate; Clomifene citrate	NA
NA	cpd:C08162	Exemestane	NA
NA	cpd:C08163	Letrozole	NA
NA	cpd:C08164	Nilutamide	NA
NA	cpd:C08166	Toremifene	NA
NA	cpd:C08169	Meloxicam	NA
NA	cpd:C08171	Sodium thiosalicylate; 2-Mercapto-benzoic acid, monosodium salt	NA
NA	cpd:C08173	Cortisone acetate; Cortisyl	NA
NA	cpd:C08174	Dexamethasone acetate anhydrous	NA
NA	cpd:C08175	Dexamethasone sodium phosphate	NA
NA	cpd:C08176	Hydrocortisone cypionate	NA
NA	cpd:C08178	Hydrocortisone sodium succinate	NA
NA	cpd:C08179	Methylprednisolone acetate; 6alpha-Methylprednisolone 21-acetate; 11beta,17,21-Trihydroxy-6alpha-methylpregna-1,4-diene-3,20-dione 21-acetate; M-Predrol	NA
NA	cpd:C08180	Prednisolone acetate; Prednisolone 21-acetate; Pricortin	NA
NA	cpd:C08182	Prednisolone tebutate; Prednisolone butyl acetete	NA
NA	cpd:C08183	Triamcinolone acetonide	NA
NA	cpd:C08184	Triamcinolone diacetate	NA
NA	cpd:C08185	Triamcinolone hexacetonide	NA
NA	cpd:C08186	Fludrocortisone acetate	NA
NA	cpd:C08187	Cabergoline	NA
NA	cpd:C08193	Aurothioglucose	NA
NA	cpd:C08195	Meclofenoxate	NA
NA	cpd:C08197	Neostigmine bromide; Neo proserine	NA
NA	cpd:C08200	Neostigmine methylsulfate	NA
NA	cpd:C08201	Acetylcholine chloride	NA
NA	cpd:C08202	Bethanechol chloride	NA
NA	cpd:C08211	Doxercalciferol; 1alpha-Hydroxyergocalciferol	NA
NA	cpd:C08212	Levothyroxine sodium anhydrous	NA
NA	cpd:C08215	Thyroid	NA
NA	cpd:C08217	Iopanoic acid	NA
NA	cpd:C08219	Potassium iodide	NA
NA	cpd:C08230	Hydroxocobalamin; Vitamin B12a; Hydroxycobalamin; Hydroxycob(lll)alamin	NA
NA	cpd:C08233	Risedronic acid; Risedronate	NA
NA	cpd:C08234	beta-Cymaropyranose; D-Cymarose; Cymarose; 2,6-Dideoxy-3-O-methyl-D-ribo-hexose	NA
NA	cpd:C08235	Digitalose; beta-D-Digitalopyranose	NA
NA	cpd:C08236	alpha-D-Mannoheptulopyranose; Mannoheptulose	NA
NA	cpd:C08237	Oleandrose; beta-L-Oleandropyranose	NA
NA	cpd:C08238	alpha-Galactosyl-(1-6)-alpha-galactosyl-(1-6)-alpha-galactosyl-(1-6)-alpha-galactosyl-(1-6)-alpha-glucosyl-(1-2)-beta-fructose; Ajugose	NA
NA	cpd:C08239	Gentianose; beta-D-Fructofuranosyl O-beta-D-glucopyranosyl-(1-6)-alpha-D-glucopyranoside	NA
NA	cpd:C08240	Gentiobiose	NA
NA	cpd:C08241	Sodium 2-O-L-rhamnopyranosyl-4-deoxy-alpha-L-threo-hex-4-eno-pyranosiduronate; Lepidimoide	NA
NA	cpd:C08242	Lychnose; 1F-alpha-D-Galactosylraffinose	NA
NA	cpd:C08243	Melezitose	NA
NA	cpd:C08244	2-O-alpha-L-Rhamnopyranosyl-D-glucopyranose; Neohesperidose	NA
NA	cpd:C08245	6-O-beta-D-Xylopyranosyl-D-glucose; Primeverose	NA
NA	cpd:C08246	Robinobiose	NA
NA	cpd:C08247	Rutinose	NA
NA	cpd:C08248	Sesamose; alpha-D-Galactosyl-(1-6)-alpha-D-galactosyl-(1-6)-beta-D-fructosyl-(2-1)-alpha-D-glucoside	NA
NA	cpd:C08249	Pyrimidine 5'-deoxynucleotide	NA
NA	cpd:C08250	Sophorose; alpha-Sophorose; 2-O-beta-D-Glucopyranosyl-beta-D-glucopyranose	NA
NA	cpd:C08251	Umbelliferose; beta-D-Fructofuranosyl 2-O-alpha-D-galactopyranosyl-beta-D-glucopyranoside	NA
NA	cpd:C08252	Verbascose; beta-D-Fructofuranosyl O-alpha-D-galactopyranosyl-(1-6)-O-alpha-D-galactopyranosyl-(1-6)-O-alpha-D-galactopyranosyl-(1-6)-alpha-D-glucopyranoside	NA
NA	cpd:C08253	Fucoidan	NA
NA	cpd:C08254	Clusianose	NA
NA	cpd:C08255	Perseitol; D-glycero-D-galacto-Heptitol	NA
NA	cpd:C08257	(-)-Quebrachitol	NA
NA	cpd:C08258	(+)-Quercitol; d-Quercitol	NA
NA	cpd:C08259	(-)-Viburnitol	NA
NA	cpd:C08260	Volemitol; D-glycero-D-manno-Heptitol	NA
NA	cpd:C08261	Azelaic acid; Nonanedioic acid; 1,7-Heptanedicarboxylic acid	NA
path:map01065	cpd:C08262	3-Methylbutanoic acid; Isovaleric acid; Isovalerate	Biosynthesis of alkaloids derived from histidine and purine
path:map01110	cpd:C08262	3-Methylbutanoic acid; Isovaleric acid; Isovalerate	Biosynthesis of secondary metabolites
NA	cpd:C08262	3-Methylbutanoic acid; Isovaleric acid; Isovalerate	NA
NA	cpd:C08263	beta-Alaninebetaine; beta-Alanine betaine; Propiobetaine; Trimethylalanine	NA
NA	cpd:C08264	L-Albizziine; Albizziin; L-2-Amino-3-ureidopropionic acid	NA
NA	cpd:C08265	Alliin	NA
NA	cpd:C08266	L-alpha-Amino-gamma-oxalylaminobutyric acid	NA
NA	cpd:C08267	L-Azetidine 2-carboxylic acid; Azetidyl-2-carboxylic acid; (S)-(-)-Azetidine-2-carboxylic acid	NA
NA	cpd:C08268	L-Baikiain; 4,5-Dehydropipecolic acid	NA
NA	cpd:C08269	(-)-Betonicine; Betonicine; trans-4-Hydroxy-L-proline betaine	NA
NA	cpd:C08270	L-Canaline; Canaline	NA
NA	cpd:C08271	Coprine; N(5)-(1-Hydroxycyclopropyl)-L-glutamine	NA
NA	cpd:C08272	Kinetin; 6-Furfuryladenine	NA
NA	cpd:C08273	2,5-Dihydrophenylalanine; L-2,5-Dihydrophenylalanine	NA
NA	cpd:C08275	L-Djenkolic acid; Djenkolic acid	NA
path:map00270	cpd:C08276	3-(Methylthio)propanoate; 3-(Methylthio)propionic acid; 3-Methylthiopropionate; 3-(Methylsulfanyl)propanoate	Cysteine and methionine metabolism
path:map00920	cpd:C08276	3-(Methylthio)propanoate; 3-(Methylthio)propionic acid; 3-Methylthiopropionate; 3-(Methylsulfanyl)propanoate	Sulfur metabolism
path:map01100	cpd:C08276	3-(Methylthio)propanoate; 3-(Methylthio)propionic acid; 3-Methylthiopropionate; 3-(Methylsulfanyl)propanoate	Metabolic pathways
NA	cpd:C08277	Sebacic acid; Decanedioic acid	NA
NA	cpd:C08278	Suberic acid; Cork acid; 1,8-Octanedioic acid; Octanedioic acid; 1,6-Hexanedicarboxylic acid	NA
NA	cpd:C08279	Tiglic acid; (E)-2,3-Dimethylacrylic acid	NA
NA	cpd:C08280	Hypoglycin B; Hypoglycine B; L-gamma-Glutamyl-L-hypoglycin	NA
path:map00073	cpd:C08281	Docosanoic acid; Docosanoate; Behenic acid	Cutin, suberine and wax biosynthesis
path:map01040	cpd:C08281	Docosanoic acid; Docosanoate; Behenic acid	Biosynthesis of unsaturated fatty acids
NA	cpd:C08282	Chaulmoogric acid	NA
NA	cpd:C08283	Homostachydrine	NA
NA	cpd:C08284	gamma-Hydroxy-L-arginine	NA
path:map00073	cpd:C08285	10,16-Dihydroxyhexadecanoic acid; Hexadecanoic acid, 10,16-dihydroxy-	Cutin, suberine and wax biosynthesis
NA	cpd:C08286	(+)-gamma-Hydroxy-L-homoarginine	NA
NA	cpd:C08287	Hypoglycin; Hypoglycin A; Hypoglycine A; L-Hypoglycin	NA
NA	cpd:C08288	Indospicine; L-Indospicine	NA
NA	cpd:C08289	Isowillardiine	NA
NA	cpd:C08290	Lathyrine; L-Lathyrine	NA
NA	cpd:C08291	3-Methylamino-L-alanine	NA
NA	cpd:C08292	alpha-(Methylenecyclopropyl)glycine	NA
NA	cpd:C08294	O-Oxalylhomoserine; O-Oxalyl-L-homoserine	NA
NA	cpd:C08295	S-[(E)-Prop-1-enyl]-L-cysteine S-oxide	NA
NA	cpd:C08296	Quisqualic acid	NA
NA	cpd:C08298	Tricholomic acid; alpha-Amino-3-oxo-5-isoxazolidineacetic acid	NA
NA	cpd:C08299	Bufotenine; Bufotenin; N,N-Dimethylserotonin	NA
path:map00360	cpd:C08300	D-Cathine; Cathine; (+)-Norpseudoephedrine	Phenylalanine metabolism
path:map01063	cpd:C08300	D-Cathine; Cathine; (+)-Norpseudoephedrine	Biosynthesis of alkaloids derived from shikimate pathway
path:map01100	cpd:C08300	D-Cathine; Cathine; (+)-Norpseudoephedrine	Metabolic pathways
path:map00360	cpd:C08301	D-Cathinone; Cathinone	Phenylalanine metabolism
path:map01063	cpd:C08301	D-Cathinone; Cathinone	Biosynthesis of alkaloids derived from shikimate pathway
path:map01100	cpd:C08301	D-Cathinone; Cathinone	Metabolic pathways
NA	cpd:C08302	N,N-Dimethyltryptamine; DMT	NA
NA	cpd:C08303	Galegine	NA
NA	cpd:C08304	Gramine; (1H-Indol-3-ylmethyl)dimethylamine; (1H-Indol-3-yl)-N,N-dimethylmethanamine	NA
NA	cpd:C08305	Gyromitrin; Acetaldehyde methylformylhydrazone	NA
NA	cpd:C08306	Hexylamine; 1-Hexanamine	NA
NA	cpd:C08307	Hordatine A	NA
NA	cpd:C08308	Hordatine B	NA
NA	cpd:C08309	N,N-Dimethyl-5-methoxytryptamine; O-Methylbufotenine; Methoxybufotenin; 5-Methoxy-N,N-dimethyltryptamine; 3-[2-(N,N-Dimethylamino)ethyl]-5-methoxy-indole	NA
NA	cpd:C08310	N-Methylmescaline	NA
NA	cpd:C08311	Muscimol	NA
path:map00901	cpd:C08312	Psilocin	Indole alkaloid biosynthesis
path:map01063	cpd:C08312	Psilocin	Biosynthesis of alkaloids derived from shikimate pathway
path:map01110	cpd:C08312	Psilocin	Biosynthesis of secondary metabolites
NA	cpd:C08313	Skatole; 3-Methylindole	NA
NA	cpd:C08314	(9R,10R)-Dihydroxyoctadecanoic acid; 9,10-Dihydroxystearic acid	NA
NA	cpd:C08315	(9Z,11E,13E)-Octadecatrienoic acid; (9Z,11E,13E)-9,11,13-Octadecatrienoic acid; alpha-Eleostearic acid	NA
path:map01040	cpd:C08316	Erucic acid; (13Z)-Docosenoic acid; cis-13-Docosenoic acid	Biosynthesis of unsaturated fatty acids
NA	cpd:C08317	12-Hydroxydodecanoic acid; omega-Hydroxydodecanoic acid	NA
NA	cpd:C08318	(9Z,12Z)-(8R)-Hydroxyoctadeca-9,12-dienoic acid; Laetisaric acid; 8-Hydroxylinoleic acid	NA
NA	cpd:C08319	alpha-Licanic acid; (9Z,11E,13E)-4-Oxooctadeca-9,11,13-trienoic acid; 4-Oxo-9,11,13-octadecatrienoic acid; 4-Oxo-cis-9,trans-11,trans-13-octadecatrienoic acid	NA
path:map01040	cpd:C08320	Tetracosanoic acid; Lignoceric acid	Biosynthesis of unsaturated fatty acids
NA	cpd:C08321	Malvalic acid	NA
NA	cpd:C08322	Myristoleic acid; (9Z)-Tetradecenoic acid; 9-Tetradecenoic acid; (Z)-Tetradec-9-enoic acid	NA
path:map01040	cpd:C08323	(15Z)-Tetracosenoic acid; Nervonic acid; (Z)-15-Tetracosenoic acid	Biosynthesis of unsaturated fatty acids
NA	cpd:C08324	Acalyphin	NA
path:map00460	cpd:C08325	Amygdalin; (R)-Amygdalin; (R)-Amygdaloside; (R)-Laenitrile	Cyanoamino acid metabolism
path:map01110	cpd:C08325	Amygdalin; (R)-Amygdalin; (R)-Amygdaloside; (R)-Laenitrile	Biosynthesis of secondary metabolites
NA	cpd:C08326	Anthemis glycoside A	NA
NA	cpd:C08327	Anthemis glycoside B	NA
NA	cpd:C08328	Cardiospermin	NA
NA	cpd:C08329	Deidaclin; NSC 370273	NA
NA	cpd:C08330	p-Glucosyloxymandelonitrile	NA
NA	cpd:C08331	Gynocardin; 2-Cyclopentene-1-carbonitrile, 1-(beta-D-glucopyranosyloxy)-4,5-dihydroxy-,(1alpha,4alpha,5beta)-	NA
NA	cpd:C08332	Heterodendrin	NA
NA	cpd:C08333	Linustatin	NA
path:map00460	cpd:C08334	Lotaustralin	Cyanoamino acid metabolism
path:map01110	cpd:C08334	Lotaustralin	Biosynthesis of secondary metabolites
NA	cpd:C08335	Lucumin; Benzeneacetonitrile,alpha-((6-O-beta-D-xylopyranosyl-beta-D-glucopyranosyl)oxy)-,(R)-; Mandelonitrile primeveroside	NA
NA	cpd:C08336	Neolinustatin	NA
NA	cpd:C08337	Proacaciberin	NA
NA	cpd:C08338	Proacacipetalin; 3-Butenenitrile, 2-(beta-D-glucopyranosyloxy)-3-methyl-, (S)-	NA
NA	cpd:C08339	Proteacin	NA
NA	cpd:C08340	Sarmentosin; 2-Butenenitrile,4-(beta-D-glucopyranosyloxy)-2-(hydroxymethyl)-, (E)-	NA
NA	cpd:C08341	Sarmentosin epoxide	NA
NA	cpd:C08342	Triglochinin; 2-Hexenedioic acid,4-(cyano(beta-D-glucopyranosyloxy)methylene)-, (E,Z)-	NA
NA	cpd:C08344	Volkenin	NA
NA	cpd:C08345	Zierin; Benzeneacetonitrile, alpha-(beta-D-glucopyranosyloxy)-3-hydroxy-, (S)	NA
NA	cpd:C08346	beta-D-Apiose	NA
NA	cpd:C08347	2-Deoxy-alpha-D-ribopyranose	NA
NA	cpd:C08348	Galacturonic acid	NA
NA	cpd:C08349	beta-D-Glucosamine	NA
NA	cpd:C08350	beta-D-Glucopyranuronic acid; beta-D-Glucuronic acid	NA
NA	cpd:C08351	beta-D-Hamamelopyranose; beta-D-Hamamelose	NA
NA	cpd:C08352	Quinovose; alpha-D-Quinovopyranose	NA
NA	cpd:C08353	beta-D-Ribopyranose; Ribose	NA
NA	cpd:C08354	alpha-D-Ribulose	NA
NA	cpd:C08355	beta-D-Sedoheptulopyranose; beta-D-Sedoheptulose	NA
NA	cpd:C08356	alpha-L-Sorbopyranose	NA
path:map00140	cpd:C08357	Estradiol-17beta 3-sulfate	Steroid hormone biosynthesis
NA	cpd:C08357	Estradiol-17beta 3-sulfate	NA
path:map00140	cpd:C08358	2-Methoxyestrone 3-sulfate	Steroid hormone biosynthesis
path:map00140	cpd:C08359	2-Methoxyestradiol-17beta 3-sulfate	Steroid hormone biosynthesis
path:map00061	cpd:C08362	(9Z)-Hexadecenoic acid; Palmitoleic acid; cis-9-Hexadecenoic acid; (9Z)-Hexadec-9-enoate	Fatty acid biosynthesis
NA	cpd:C08363	(6Z)-Octadecenoic acid; Petroselinic acid; cis-6-Octadecenoic acid	NA
NA	cpd:C08364	Punicic acid; cis-9,trans-11,cis-13-Octadecatrienoic acid; Trichosanic acid	NA
NA	cpd:C08365	Ricinoleic acid; (9Z)-(12R)-Hydroxyoctadecenoic acid; 12-Hydroxy-9-octadecenoic acid; 12-Hydroxy-cis-9-octadecenoic acid	NA
path:map01060	cpd:C08366	Sterculic acid	Biosynthesis of plant secondary metabolites
NA	cpd:C08367	(11E)-Octadecenoic acid; Vaccenic acid; trans-11-Octadecenoic acid	NA
NA	cpd:C08368	Vernolic acid; (9Z)-(12S,13R)-12,13-Epoxyoctadecenoic acid; cis-12,13-Epoxy-cis-9-octadecenoic acid	NA
NA	cpd:C08369	Diallyl disulfide	NA
NA	cpd:C08370	Diallyl sulfide; Allyl sulfide	NA
NA	cpd:C08371	Dimethyl disulfide; Methyl disulfide	NA
NA	cpd:C08372	Dimethyl trisulfide; DMTS	NA
NA	cpd:C08373	Dipropyl disulfide; n-Propyl disulfide	NA
NA	cpd:C08374	Dodecane; n-Dodecane	NA
NA	cpd:C08375	(3Z,6Z,9Z)-3,6,9-Dodecatrien-1-ol; (Z,Z,Z)-3,6,9-Dodecatrien-1-ol	NA
NA	cpd:C08376	Hentriacontane	NA
NA	cpd:C08377	14,16-Hentriacontanedione; Hentriacontane-14,16-dione	NA
NA	cpd:C08378	Hentriacontan-1-ol; 1-Hentriacontanol	NA
NA	cpd:C08379	Hentriacontan-16-one; 16-Hentriacontanone	NA
NA	cpd:C08380	2-Heptanone; Heptan-2-one; Methyl n-amyl ketone	NA
NA	cpd:C08381	Hexacosan-1-ol; 1-Hexacosanol	NA
NA	cpd:C08382	Lenthionine; 1,2,3,5,6-Pentathiepane	NA
NA	cpd:C08383	Methyl allyl disulfide; Allyl methyl disulfide	NA
NA	cpd:C08384	Nonacosane	NA
NA	cpd:C08385	(10S)-Nonacosan-10-ol; Ginnol	NA
NA	cpd:C08386	Nonacosan-10-one; Ginnone	NA
NA	cpd:C08387	Octacosan-1-ol; 1-Octacosanol; Octacosanol	NA
NA	cpd:C08388	Pentadecane; n-Pentadecane	NA
NA	cpd:C08389	Propanethial S-oxide; Thiopropanal S-oxide	NA
NA	cpd:C08390	Propane-1-thiol; Propanethiol; Propyl mercaptan	NA
NA	cpd:C08391	Propane-2-thiol; Isopropyl mercaptan; 2-Propanethiol	NA
NA	cpd:C08392	Triacontan-1-ol; 1-Triacontanol; Myricyl alcohol	NA
NA	cpd:C08393	Tritriacontane	NA
NA	cpd:C08394	Tritriacontane-16,18-dione; N-Tritriacontane-16,18-dione	NA
NA	cpd:C08395	Aethusin; 2,8,10-Tridecatriene-4,6-diyne	NA
NA	cpd:C08396	Anacyclin; (2E,4E)-N-(2-Methylpropyl)-2,4-tetradecadiene-8,10-diynamide	NA
NA	cpd:C08397	5-(3-Buten-1-ynyl)-2,2'-bithiophene; 5-(3-Buten-1-ynyl)-2,2'-bithienyl	NA
NA	cpd:C08398	Capillin	NA
NA	cpd:C08399	Carlina oxide	NA
NA	cpd:C08400	Glucoalyssin; 5-Methylsulfinylpentyl glucosinolate	NA
path:map00966	cpd:C08401	Glucoberteroin; 5-Methylthiopentyl glucosinolate	Glucosinolate biosynthesis
path:map01110	cpd:C08401	Glucoberteroin; 5-Methylthiopentyl glucosinolate	Biosynthesis of secondary metabolites
path:map01210	cpd:C08401	Glucoberteroin; 5-Methylthiopentyl glucosinolate	2-Oxocarboxylic acid metabolism
NA	cpd:C08402	Cicutoxin	NA
NA	cpd:C08403	Glucobrassicanapin; 4-Pentenyl glucosinolate	NA
NA	cpd:C08404	Glucocapparin; Methyl glucosinolate	NA
NA	cpd:C08405	Glucocheirolin; 3-Methylsufonylpropyl glucosinolate	NA
NA	cpd:C08406	Glucocleomin; 2-Hydroxy-2-methylbutyl glucosinolate	NA
path:map00966	cpd:C08407	Glucocochlearin; 1-Methylpropyl glucosinolate	Glucosinolate biosynthesis
path:map01110	cpd:C08407	Glucocochlearin; 1-Methylpropyl glucosinolate	Biosynthesis of secondary metabolites
path:map01210	cpd:C08407	Glucocochlearin; 1-Methylpropyl glucosinolate	2-Oxocarboxylic acid metabolism
NA	cpd:C08408	Glucoconringiin; 2-Hydroxy-2-methylpropyl glucosinolate	NA
path:map00966	cpd:C08409	Glucoerucin; 4-Methylthiobutyl glucosinolate	Glucosinolate biosynthesis
path:map01110	cpd:C08409	Glucoerucin; 4-Methylthiobutyl glucosinolate	Biosynthesis of secondary metabolites
path:map01210	cpd:C08409	Glucoerucin; 4-Methylthiobutyl glucosinolate	2-Oxocarboxylic acid metabolism
NA	cpd:C08410	Glucoerysolin; 4-Methylsulfonylbutyl glucosinolate	NA
NA	cpd:C08411	Glucoiberin; 3-Methylsulfinylpropyl glucosinolate	NA
path:map00966	cpd:C08412	Glucoiberverin; 3-Methylthiopropyl glucosinolate	Glucosinolate biosynthesis
path:map01110	cpd:C08412	Glucoiberverin; 3-Methylthiopropyl glucosinolate	Biosynthesis of secondary metabolites
path:map01210	cpd:C08412	Glucoiberverin; 3-Methylthiopropyl glucosinolate	2-Oxocarboxylic acid metabolism
NA	cpd:C08413	Glucolepidiin; Ethyl glucosinolate	NA
NA	cpd:C08414	Glucolimnanthin	NA
NA	cpd:C08415	Gluconapin; 3-Butenylglucosinolate	NA
NA	cpd:C08416	Gluconapoleiferin; 2-Hydroxy-4-pentenyl glucosinolate	NA
