module	compound	compound_name	module_name
M00570	cpd:C06006	(S)-2-Aceto-2-hydroxybutanoate	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine
M00570	cpd:C14463	(R)-3-Hydroxy-3-methyl-2-oxopentanoate	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine
M00570	cpd:C06007	(R)-2,3-Dihydroxy-3-methylpentanoate	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine
M00570	cpd:C00671	(S)-3-Methyl-2-oxopentanoic acid	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine
M00570	cpd:C00407	L-Isoleucine	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine
M00572	cpd:C01209	Malonyl-[acp]	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP
M00572	cpd:C19673	Malonyl-[acp] methyl ester	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP
M00572	cpd:C20372	3-Ketoglutaryl-[acp] methyl ester	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP
M00572	cpd:C20373	3-Hydroxyglutaryl-[acp] methyl ester	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP
M00572	cpd:C20374	Enoylglutaryl-[acp] methyl ester	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP
M00572	cpd:C20375	Glutaryl-[acp] methyl ester	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP
M00572	cpd:C20376	3-Ketopimeloyl-[acp] methyl ester	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP
M00572	cpd:C20377	3-Hydroxypimeloyl-[acp] methyl ester	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP
M00572	cpd:C20378	Enoylpimeloyl-[acp] methyl ester	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP
M00572	cpd:C19846	Pimelyl-[acp] methyl ester	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP
M00572	cpd:C19845	Pimelyl-[acp]	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP
M00573	cpd:C00173	Acyl-[acyl-carrier protein]	Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin
M00573	cpd:C19845	Pimeloyl-[acyl-carrier protein]	Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin
M00573	cpd:C01092	8-Amino-7-oxononanoate	Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin
M00573	cpd:C01037	7,8-Diaminononanoate	Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin
M00573	cpd:C01909	Dethiobiotin	Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin
M00573	cpd:C00120	Biotin	Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin
M00577	cpd:C02656	Pimelate	Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin
M00577	cpd:C01063	6-Carboxyhexanoyl-CoA	Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin
M00577	cpd:C01092	8-Amino-7-oxononanoate	Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin
M00577	cpd:C01037	7,8-Diaminononanoate	Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin
M00577	cpd:C01909	Dethiobiotin	Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin
M00577	cpd:C00120	Biotin	Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin
M00579	cpd:C00024	Acetyl-CoA	Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate
M00579	cpd:C00227	Acetyl phosphate	Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate
M00579	cpd:C00033	Acetate	Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate
M00580	cpd:C05345	beta-D-Fructose 6-phosphate	Pentose phosphate pathway, archaea, fructose 6P => ribose 5P
M00580	cpd:C06019	D-arabino-Hex-3-ulose 6-phosphate	Pentose phosphate pathway, archaea, fructose 6P => ribose 5P
M00580	cpd:C00199	D-Ribulose 5-phosphate	Pentose phosphate pathway, archaea, fructose 6P => ribose 5P
M00580	cpd:C00117	D-Ribose 5-phosphate	Pentose phosphate pathway, archaea, fructose 6P => ribose 5P
M00595	cpd:C00320	Thiosulfate	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate
M00595	cpd:C00059	Sulfate	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate
M00596	cpd:C00059	Sulfate	Dissimilatory sulfate reduction, sulfate => H2S
M00596	cpd:C00224	Adenylyl sulfate	Dissimilatory sulfate reduction, sulfate => H2S
M00596	cpd:C00094	Sulfite	Dissimilatory sulfate reduction, sulfate => H2S
M00596	cpd:C00283	Hydrogen sulfide	Dissimilatory sulfate reduction, sulfate => H2S
M00608	cpd:C00026	2-Oxoglutarate	2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate
M00608	cpd:C00024	Acetyl-CoA	2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate
M00608	cpd:C01251	(R)-2-Hydroxybutane-1,2,4-tricarboxylate	2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate
M00608	cpd:C04002	(Z)-But-1-ene-1,2,4-tricarboxylate	2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate
M00608	cpd:C05662	Homoisocitrate	2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate
M00608	cpd:C00322	2-Oxoadipate	2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate
M00608	cpd:C16583	(R)-(Homo)2-citrate	2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate
M00608	cpd:C20581	cis-(Homo)2-aconitate	2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate
M00608	cpd:C16597	(-)-threo-Iso(homo)2-citrate	2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate
M00608	cpd:C16588	2-Oxopimelate	2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate
M00608	cpd:C16598	(R)-(Homo)3-citrate	2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate
M00608	cpd:C20582	cis-(Homo)3-aconitate	2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate
M00608	cpd:C16600	(-)-threo-Iso(homo)3-citrate	2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate
M00608	cpd:C16589	2-Oxosuberate	2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate
M00608	cpd:RMODULE	RM001  2-Oxocarboxylic acid chain extension by tricarboxylic acid pathway	2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate
M00608	cpd:COMMENT	Organism group: methanogenic archaea	2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate
M00609	cpd:C00073	L-Methionine	Cysteine biosynthesis, methionine => cysteine
M00609	cpd:C00019	S-Adenosyl-L-methionine	Cysteine biosynthesis, methionine => cysteine
M00609	cpd:C00021	S-Adenosyl-L-homocysteine	Cysteine biosynthesis, methionine => cysteine
M00609	cpd:C03539	S-Ribosyl-L-homocysteine	Cysteine biosynthesis, methionine => cysteine
M00609	cpd:C00155	L-Homocysteine	Cysteine biosynthesis, methionine => cysteine
M00609	cpd:C02291	L-Cystathionine	Cysteine biosynthesis, methionine => cysteine
M00609	cpd:C00097	L-Cysteine	Cysteine biosynthesis, methionine => cysteine
M00620	cpd:C00024	Acetyl-CoA	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate
M00620	cpd:C00022	Pyruvate	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate
M00620	cpd:C00036	Oxaloacetate	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate
M00620	cpd:C00149	(S)-Malate	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate
M00620	cpd:C00122	Fumarate	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate
M00620	cpd:C00042	Succinate	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate
M00620	cpd:C00091	Succinyl-CoA	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate
M00620	cpd:C00026	2-Oxoglutarate	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate
M00620	cpd:COMMENT	Organism group: methanogenic archaea	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate
M00622	cpd:C00253	Nicotinate	Nicotinate degradation, nicotinate => fumarate
M00622	cpd:C01020	6-Hydroxynicotinate	Nicotinate degradation, nicotinate => fumarate
M00622	cpd:C01059	2,5-Dihydroxypyridine	Nicotinate degradation, nicotinate => fumarate
M00622	cpd:C18232	N-Formylmaleamic acid	Nicotinate degradation, nicotinate => fumarate
M00622	cpd:C01596	Maleamate	Nicotinate degradation, nicotinate => fumarate
M00622	cpd:C01384	Maleic acid	Nicotinate degradation, nicotinate => fumarate
M00622	cpd:C00122	Fumarate	Nicotinate degradation, nicotinate => fumarate
M00623	cpd:C01606	Phthalate	Phthalate degradation, phthalate => protocatechuate
M00623	cpd:C04783	cis-4,5-Dihydroxycyclohexa-1(6),2-diene-1,2-dicarboxylate	Phthalate degradation, phthalate => protocatechuate
M00623	cpd:C03233	4,5-Dihydroxyphthalate	Phthalate degradation, phthalate => protocatechuate
M00623	cpd:C00230	3,4-Dihydroxybenzoate	Phthalate degradation, phthalate => protocatechuate
M00623	cpd:RMODULE	RM004  Dihydroxylation of aromatic ring, type 1 (dioxygenase and dehydrogenase reactions)	Phthalate degradation, phthalate => protocatechuate
M00624	cpd:C06337	Terephthalate	Terephthalate degradation, terephthalate => 3,4-dihydroxybenzoate
M00624	cpd:C06318	(3S,4R)-3,4-Dihydroxycyclohexa-1,5-diene-1,4-dicarboxylate	Terephthalate degradation, terephthalate => 3,4-dihydroxybenzoate
M00624	cpd:C00230	3,4-Dihydroxybenzoate	Terephthalate degradation, terephthalate => 3,4-dihydroxybenzoate
M00624	cpd:RMODULE	RM005  Dihydroxylation of aromatic ring, type 1a (dioxygenase and decarboxylating dehydrogenase reactions)	Terephthalate degradation, terephthalate => 3,4-dihydroxybenzoate
M00630	cpd:C00333	D-Galacturonate	D-Galacturonate degradation (fungi), D-galacturonate => glycerol
M00630	cpd:C15930	L-Galactonate	D-Galacturonate degradation (fungi), D-galacturonate => glycerol
M00630	cpd:C20680	2-Dehydro-3-deoxy-L-galactonate	D-Galacturonate degradation (fungi), D-galacturonate => glycerol
M00630	cpd:C02426	L-Glyceraldehyde	D-Galacturonate degradation (fungi), D-galacturonate => glycerol
M00630	cpd:C00116	Glycerol	D-Galacturonate degradation (fungi), D-galacturonate => glycerol
M00631	cpd:C00333	D-Galacturonate	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P
M00631	cpd:C00558	D-Tagaturonate	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P
M00631	cpd:C00817	D-Altronate	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P
M00631	cpd:C00204	2-Dehydro-3-deoxy-D-gluconate	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P
M00631	cpd:C04442	2-Dehydro-3-deoxy-6-phospho-D-gluconate	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P
M00631	cpd:C00022	Pyruvate	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P
M00631	cpd:C00118	D-Glyceraldehyde 3-phosphate	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P
M00632	cpd:C00124	D-Galactose	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P
M00632	cpd:C00984	alpha-D-Galactose	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P
M00632	cpd:C00446	alpha-D-Galactose 1-phosphate	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P
M00632	cpd:C00029	UDP-glucose	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P
M00632	cpd:C00052	UDP-alpha-D-galactose	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P
M00632	cpd:C00103	D-Glucose 1-phosphate	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P
M00633	cpd:C00257	D-Gluconic acid	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P
M00633	cpd:C00204	2-Dehydro-3-deoxy-D-gluconate	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P
M00633	cpd:C04442	2-Dehydro-3-deoxy-6-phospho-D-gluconate	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P
M00633	cpd:C00118	D-Glyceraldehyde 3-phosphate	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P
M00633	cpd:C00022	Pyruvate	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P
M00633	cpd:C00197	3-Phospho-D-glycerate	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P
M00633	cpd:C00880	D-Galactonate	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P
M00633	cpd:C01216	2-Dehydro-3-deoxy-D-galactonate	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P
M00633	cpd:C01286	2-Dehydro-3-deoxy-6-phospho-D-galactonate	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P
M00633	cpd:COMMENT	Organism group: crenarchaeota	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P
M00636	cpd:C01606	Phthalate	Phthalate degradation, phthalate => protocatechuate
M00636	cpd:C18314	Phthalate 3,4-cis-dihydrodiol	Phthalate degradation, phthalate => protocatechuate
M00636	cpd:C03223	3,4-Dihydroxyphthalate	Phthalate degradation, phthalate => protocatechuate
M00636	cpd:C00230	3,4-Dihydroxybenzoate	Phthalate degradation, phthalate => protocatechuate
M00636	cpd:RMODULE	RM004  Dihydroxylation of aromatic ring, type 1 (dioxygenase and dehydrogenase reactions)	Phthalate degradation, phthalate => protocatechuate
M00637	cpd:C00108	Anthranilate	Anthranilate degradation, anthranilate => catechol
M00637	cpd:C00090	Catechol	Anthranilate degradation, anthranilate => catechol
M00638	cpd:C00805	Salicylate	Salicylate degradation, salicylate => gentisate
M00638	cpd:C00628	2,5-Dihydroxybenzoate	Salicylate degradation, salicylate => gentisate
M00661	cpd:C00353	Geranylgeranyl diphosphate	Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline
M00661	cpd:C03506	Indoleglycerol phosphate	Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline
M00661	cpd:C20525	3-Geranylgeranylindole	Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline
M00661	cpd:C20526	10,11-Epoxy-3-geranylgeranylindole	Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline
M00661	cpd:C20527	Emindole SB	Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline
M00661	cpd:C20529	14,15-Epoxyemindole SB	Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline
M00661	cpd:C20530	Paspaline	Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline
M00672	cpd:C00956	L-2-Aminoadipate	Penicillin biosynthesis, aminoadipate + cycteine + valine => penicillin
M00672	cpd:C00183	L-Valine	Penicillin biosynthesis, aminoadipate + cycteine + valine => penicillin
M00672	cpd:C00097	L-Cysteine	Penicillin biosynthesis, aminoadipate + cycteine + valine => penicillin
M00672	cpd:C05556	delta-(L-2-Aminoadipyl)-L-cysteinyl-D-valine	Penicillin biosynthesis, aminoadipate + cycteine + valine => penicillin
M00672	cpd:C05557	Isopenicillin N	Penicillin biosynthesis, aminoadipate + cycteine + valine => penicillin
M00672	cpd:C00395	Penicillin	Penicillin biosynthesis, aminoadipate + cycteine + valine => penicillin
M00673	cpd:C00956	L-2-Aminoadipate	Cephamycin C biosynthesis, aminoadipate + cycteine + valine => cephamycin C
M00673	cpd:C00183	L-Valine	Cephamycin C biosynthesis, aminoadipate + cycteine + valine => cephamycin C
M00673	cpd:C00097	L-Cysteine	Cephamycin C biosynthesis, aminoadipate + cycteine + valine => cephamycin C
M00673	cpd:C05556	delta-(L-2-Aminoadipyl)-L-cysteinyl-D-valine	Cephamycin C biosynthesis, aminoadipate + cycteine + valine => cephamycin C
M00673	cpd:C05557	Isopenicillin N	Cephamycin C biosynthesis, aminoadipate + cycteine + valine => cephamycin C
M00673	cpd:C06564	Penicillin N	Cephamycin C biosynthesis, aminoadipate + cycteine + valine => cephamycin C
M00673	cpd:C06565	Deacetoxycephalosporin C	Cephamycin C biosynthesis, aminoadipate + cycteine + valine => cephamycin C
M00673	cpd:C03112	Deacetylcephalosporin C	Cephamycin C biosynthesis, aminoadipate + cycteine + valine => cephamycin C
M00673	cpd:C06568	O-Carbamoyl-deacetylcephalosporin C	Cephamycin C biosynthesis, aminoadipate + cycteine + valine => cephamycin C
M00673	cpd:C06569	7a-Hydroxy-O-carbamoyl-deacetylcephalosporin C	Cephamycin C biosynthesis, aminoadipate + cycteine + valine => cephamycin C
M00673	cpd:C06566	Cephamycin C	Cephamycin C biosynthesis, aminoadipate + cycteine + valine => cephamycin C
M00674	cpd:C00062	L-Arginine	Clavaminate biosynthesis, arginine + glyceraldehyde-3P => clavaminate
M00674	cpd:C00118	D-Glyceraldehyde 3-phosphate	Clavaminate biosynthesis, arginine + glyceraldehyde-3P => clavaminate
M00674	cpd:C06655	L-N2-(2-Carboxyethyl)arginine	Clavaminate biosynthesis, arginine + glyceraldehyde-3P => clavaminate
M00674	cpd:C06656	Deoxyguanidinoproclavaminic acid	Clavaminate biosynthesis, arginine + glyceraldehyde-3P => clavaminate
M00674	cpd:C06657	Guanidinoproclavaminic acid	Clavaminate biosynthesis, arginine + glyceraldehyde-3P => clavaminate
M00674	cpd:C06658	Proclavaminic acid	Clavaminate biosynthesis, arginine + glyceraldehyde-3P => clavaminate
M00674	cpd:C06659	Dihydroclavaminic acid	Clavaminate biosynthesis, arginine + glyceraldehyde-3P => clavaminate
M00674	cpd:C06660	Clavaminic acid	Clavaminate biosynthesis, arginine + glyceraldehyde-3P => clavaminate
M00675	cpd:C03912	(S)-1-Pyrroline-5-carboxylate	Carbapenem-3-carboxylate biosynthesis, pyrroline-5-carboxylate + malonyl-CoA => carbapenem-3-carboxylate
M00675	cpd:C00083	Malonyl-CoA	Carbapenem-3-carboxylate biosynthesis, pyrroline-5-carboxylate + malonyl-CoA => carbapenem-3-carboxylate
M00675	cpd:C17366	(2S,5S)-trans-Carboxymethylproline	Carbapenem-3-carboxylate biosynthesis, pyrroline-5-carboxylate + malonyl-CoA => carbapenem-3-carboxylate
M00675	cpd:C17367	(3S,5S)-Carbapenam-3-carboxylic acid	Carbapenem-3-carboxylate biosynthesis, pyrroline-5-carboxylate + malonyl-CoA => carbapenem-3-carboxylate
M00675	cpd:C06669	(5R)-Carbapen-2-em-3-carboxylate	Carbapenem-3-carboxylate biosynthesis, pyrroline-5-carboxylate + malonyl-CoA => carbapenem-3-carboxylate
M00736	cpd:C12323	L-4-Hydroxyphenylglycine	Nocardicin A biosynthesis, L-pHPG + arginine + serine => nocardicin A
M00736	cpd:C00062	L-Arginine	Nocardicin A biosynthesis, L-pHPG + arginine + serine => nocardicin A
M00736	cpd:C00065	L-Serine	Nocardicin A biosynthesis, L-pHPG + arginine + serine => nocardicin A
M00736	cpd:C17355	Nocardicin G	Nocardicin A biosynthesis, L-pHPG + arginine + serine => nocardicin A
M00736	cpd:C17352	Isonocardicin C	Nocardicin A biosynthesis, L-pHPG + arginine + serine => nocardicin A
M00736	cpd:C17351	Nocardicin C	Nocardicin A biosynthesis, L-pHPG + arginine + serine => nocardicin A
M00736	cpd:C01941	Nocardicin A	Nocardicin A biosynthesis, L-pHPG + arginine + serine => nocardicin A
M00736	cpd:C01739	Nocardicin E	Nocardicin A biosynthesis, L-pHPG + arginine + serine => nocardicin A
M00736	cpd:C00927	Isonocardicin A	Nocardicin A biosynthesis, L-pHPG + arginine + serine => nocardicin A
M00740	cpd:C00036	Oxaloacetate	Methylaspartate cycle
M00740	cpd:C00024	Acetyl-CoA	Methylaspartate cycle
M00740	cpd:C00158	Citrate	Methylaspartate cycle
M00740	cpd:C00417	cis-Aconitate	Methylaspartate cycle
M00740	cpd:C00311	Isocitrate	Methylaspartate cycle
M00740	cpd:C05379	Oxalosuccinate	Methylaspartate cycle
